source_name,destination_name,actual_distance_to_destination,actual_time,osrm_distance,osrm_time,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance
Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_KGAirprt_HB (Karnataka),18.462678902490907,47.0,40.1804,31.0,1.5161290322580645,29.0,12.0,11.6977
Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_KGAirprt_HB (Karnataka),27.189343996173363,89.0,50.631,41.0,2.1707317073170733,42.0,9.0,10.4506
Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_KGAirprt_HB (Karnataka),36.82254175340132,125.0,63.8333,54.0,2.314814814814815,35.0,12.0,13.2023
Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_KGAirprt_HB (Karnataka),42.15638453692552,164.0,56.2206,58.0,2.827586206896552,39.0,11.0,10.0646
Anand_Vaghasi_IP (Gujarat),Nadiad_DC (Gujarat),10.004294592554343,12.0,10.5224,7.0,1.7142857142857142,12.0,7.0,10.5224
Anand_Vaghasi_IP (Gujarat),Nadiad_DC (Gujarat),18.105429020541763,22.0,18.7303,13.0,1.6923076923076923,10.0,5.0,8.2079
Anand_Vaghasi_IP (Gujarat),Nadiad_DC (Gujarat),18.105429020541763,22.0,18.7303,13.0,1.6923076923076923,0.0,0.0,0.0
Nadiad_DC (Gujarat),Umreth_Dakor_DC (Gujarat),9.847203546866965,16.0,10.3307,9.0,1.7777777777777777,16.0,9.0,10.3307
Nadiad_DC (Gujarat),Umreth_Dakor_DC (Gujarat),18.54836360253751,27.0,19.1998,17.0,1.588235294117647,11.0,8.0,8.8691
Nadiad_DC (Gujarat),Umreth_Dakor_DC (Gujarat),25.83550327559348,87.0,28.7942,26.0,3.3461538461538463,59.0,9.0,9.5944
Umreth_Dakor_DC (Gujarat),Anand_Vaghasi_IP (Gujarat),9.81156139601752,20.0,13.836,12.0,1.6666666666666667,20.0,12.0,13.836
Umreth_Dakor_DC (Gujarat),Anand_Vaghasi_IP (Gujarat),18.79614142316749,38.0,25.6784,23.0,1.6521739130434785,17.0,10.0,11.8424
Umreth_Dakor_DC (Gujarat),Anand_Vaghasi_IP (Gujarat),19.82452845120756,40.0,26.846,24.0,1.6666666666666667,1.0,1.0,1.1676
Hassan_Pandrnga_I (Karnataka),Tiptur_YTRd_D (Karnataka),22.266370329867925,28.0,26.238,23.0,1.2173913043478262,28.0,23.0,26.238
Hassan_Pandrnga_I (Karnataka),Tiptur_YTRd_D (Karnataka),44.54522030716893,64.0,50.4369,46.0,1.391304347826087,36.0,22.0,24.1989
Hassan_Pandrnga_I (Karnataka),Tiptur_YTRd_D (Karnataka),48.169956437229686,72.0,55.7657,51.0,1.411764705882353,8.0,5.0,5.3652
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Hub (Tamil Nadu),9.565140132648953,31.0,10.3687,10.0,3.1,31.0,10.0,10.3687
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Hub (Tamil Nadu),19.016356673719184,63.0,22.901,20.0,3.15,32.0,9.0,12.5323
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Hub (Tamil Nadu),28.17070877068175,77.0,31.0933,28.0,2.75,14.0,11.0,13.3808
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Hub (Tamil Nadu),32.302473690558394,101.0,37.2415,33.0,3.060606060606061,23.0,5.0,6.1482
Mumbai_MiraRd_IP (Maharashtra),Nalasopara (Maharashtra),10.215632895349485,23.0,14.8246,11.0,2.090909090909091,23.0,11.0,14.8246
Mumbai_MiraRd_IP (Maharashtra),Nalasopara (Maharashtra),15.35670124034964,41.0,23.818900000000003,18.0,2.2777777777777777,18.0,6.0,8.994299999999999
Mumbai_Vasai_CP (Maharashtra),Mumbai_MiraRd_IP (Maharashtra),17.58463182121913,68.0,25.0768,19.0,3.5789473684210527,68.0,19.0,25.0768
Mumbai_Vasai_CP (Maharashtra),Mumbai_MiraRd_IP (Maharashtra),17.58463182121913,68.0,25.0768,19.0,3.5789473684210527,0.0,0.0,0.0
Purnia_Central_H_2 (Bihar),Katihar_Central_D_2 (Bihar),24.600264722555284,48.0,25.6677,18.0,2.6666666666666665,48.0,18.0,25.6677
Purnia_Central_H_2 (Bihar),Katihar_Central_D_2 (Bihar),25.99187214838709,156.0,29.5127,20.0,7.8,107.0,2.0,3.845
Dhar_Trimurti_D (Madhya Pradesh),Ratlam_Khjurwli_DC (Madhya Pradesh),23.444216553119887,22.0,46.3797,49.0,0.4489795918367347,22.0,49.0,46.3797
Dhar_Trimurti_D (Madhya Pradesh),Ratlam_Khjurwli_DC (Madhya Pradesh),44.778610990647934,44.0,59.8282,63.0,0.6984126984126984,21.0,40.0,37.238800000000005
Dhar_Trimurti_D (Madhya Pradesh),Ratlam_Khjurwli_DC (Madhya Pradesh),66.38470904694218,70.0,70.52239999999999,74.0,0.945945945945946,26.0,30.0,29.309900000000003
Dhar_Trimurti_D (Madhya Pradesh),Ratlam_Khjurwli_DC (Madhya Pradesh),82.22303611325722,92.0,88.15,90.0,1.022222222222222,22.0,15.0,17.6277
Ratlam_Khjurwli_DC (Madhya Pradesh),Jaora_RtlamNka_D (Madhya Pradesh),23.774003918904214,25.0,25.6972,27.0,0.925925925925926,25.0,27.0,25.6972
Ratlam_Khjurwli_DC (Madhya Pradesh),Jaora_RtlamNka_D (Madhya Pradesh),36.11278008585528,42.0,38.8362,40.0,1.05,16.0,13.0,13.139
Jaora_RtlamNka_D (Madhya Pradesh),Ahmedabad_East_H_1 (Gujarat),23.867943367570494,48.0,32.8182,23.0,2.0869565217391304,48.0,23.0,32.8182
Jaora_RtlamNka_D (Madhya Pradesh),Ahmedabad_East_H_1 (Gujarat),44.502563433698604,78.0,60.394,43.0,1.813953488372093,29.0,20.0,27.5758
Jaora_RtlamNka_D (Madhya Pradesh),Ahmedabad_East_H_1 (Gujarat),66.04995763099869,97.0,95.1594,67.0,1.4477611940298507,19.0,24.0,34.7654
Jaora_RtlamNka_D (Madhya Pradesh),Ahmedabad_East_H_1 (Gujarat),88.40179719383679,128.0,115.3201,82.0,1.5609756097560976,30.0,40.0,57.7792
Jaora_RtlamNka_D (Madhya Pradesh),Ahmedabad_East_H_1 (Gujarat),110.65434951322536,154.0,140.70829999999998,99.0,1.5555555555555556,26.0,17.0,25.3882
Jaora_RtlamNka_D (Madhya Pradesh),Ahmedabad_East_H_1 (Gujarat),132.71254131106798,188.0,164.3726,116.0,1.6206896551724137,34.0,16.0,23.6643
Jaora_RtlamNka_D (Madhya Pradesh),Ahmedabad_East_H_1 (Gujarat),154.16613812511056,212.0,188.7152,133.0,1.593984962406015,23.0,17.0,24.3427
Jaora_RtlamNka_D (Madhya Pradesh),Ahmedabad_East_H_1 (Gujarat),184.8421460220003,248.0,223.9022,158.0,1.5696202531645569,36.0,24.0,35.1869
Jaora_RtlamNka_D (Madhya Pradesh),Ahmedabad_East_H_1 (Gujarat),201.10839848213868,294.0,241.9555,171.0,1.719298245614035,45.0,12.0,18.0533
Jaora_RtlamNka_D (Madhya Pradesh),Ahmedabad_East_H_1 (Gujarat),221.075652123066,359.0,277.6297,208.0,1.7259615384615383,65.0,41.0,44.6933
Jaora_RtlamNka_D (Madhya Pradesh),Ahmedabad_East_H_1 (Gujarat),242.0650592648311,410.0,317.5653,245.0,1.673469387755102,50.0,37.0,39.9357
Jaora_RtlamNka_D (Madhya Pradesh),Ahmedabad_East_H_1 (Gujarat),268.0243715130636,500.0,394.2988,296.0,1.6891891891891893,90.0,61.0,62.328300000000006
Jaora_RtlamNka_D (Madhya Pradesh),Ahmedabad_East_H_1 (Gujarat),268.24400180894696,500.0,394.2988,296.0,1.6891891891891893,0.0,0.0,0.0
Bhiwandi_Mankoli_HB (Maharashtra),Murbad_SnkunDPP_D (Maharashtra),13.120931704969744,20.0,14.9006,10.0,2.0,20.0,10.0,14.9006
Bhiwandi_Mankoli_HB (Maharashtra),Murbad_SnkunDPP_D (Maharashtra),19.817510505171928,34.0,22.5528,15.0,2.2666666666666666,13.0,5.0,7.6522
Bhiwandi_Mankoli_HB (Maharashtra),Murbad_SnkunDPP_D (Maharashtra),28.41734639392792,62.0,32.146,22.0,2.8181818181818183,28.0,6.0,9.5932
Bhiwandi_Mankoli_HB (Maharashtra),Murbad_SnkunDPP_D (Maharashtra),36.31153738930316,82.0,42.3535,30.0,2.7333333333333334,20.0,7.0,10.2075
Bhiwandi_Mankoli_HB (Maharashtra),Murbad_SnkunDPP_D (Maharashtra),36.75070320453551,130.0,42.7425,31.0,4.193548387096774,48.0,0.0,0.3891
Murbad_SnkunDPP_D (Maharashtra),Asangaon_Shahapur_D (Maharashtra),20.584778576953376,42.0,24.4263,17.0,2.4705882352941178,42.0,17.0,24.4263
Murbad_SnkunDPP_D (Maharashtra),Asangaon_Shahapur_D (Maharashtra),22.54012465000127,48.0,26.8835,19.0,2.526315789473684,5.0,1.0,2.4571
Asangaon_Shahapur_D (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),40.30080802296584,391.0,43.8382,34.0,11.5,391.0,34.0,43.8382
Villupuram_Thirumtr_IP (Tamil Nadu),Panruti_GandhiRd_D (Tamil Nadu),9.526430481117734,16.0,9.7818,9.0,1.7777777777777777,16.0,9.0,9.7818
Villupuram_Thirumtr_IP (Tamil Nadu),Panruti_GandhiRd_D (Tamil Nadu),17.76166084524569,38.0,25.9951,22.0,1.7272727272727273,22.0,12.0,16.2133
Panruti_GandhiRd_D (Tamil Nadu),Neyveli_NJVNgr_D (Tamil Nadu),9.876060204580584,15.0,9.8795,6.0,2.5,15.0,6.0,9.8795
Panruti_GandhiRd_D (Tamil Nadu),Neyveli_NJVNgr_D (Tamil Nadu),16.909713726990216,28.0,16.973200000000002,11.0,2.5454545454545454,12.0,5.0,7.0938
Neyveli_NJVNgr_D (Tamil Nadu),Virudhchlm_SelamRd_D (Tamil Nadu),12.470409147525915,15.0,12.896,9.0,1.6666666666666667,15.0,9.0,12.896
Neyveli_NJVNgr_D (Tamil Nadu),Virudhchlm_SelamRd_D (Tamil Nadu),20.425221438447448,26.0,20.9716,15.0,1.7333333333333334,10.0,5.0,8.0756
Neyveli_NJVNgr_D (Tamil Nadu),Virudhchlm_SelamRd_D (Tamil Nadu),26.92099915744936,44.0,32.4475,23.0,1.9130434782608696,18.0,8.0,11.4759
Virudhchlm_SelamRd_D (Tamil Nadu),Pennadam_EastmnRD_D (Tamil Nadu),9.535034824340608,12.0,9.6913,8.0,1.5,12.0,8.0,9.6913
Virudhchlm_SelamRd_D (Tamil Nadu),Pennadam_EastmnRD_D (Tamil Nadu),13.642833246016426,22.0,15.1782,14.0,1.5714285714285714,9.0,5.0,5.4869
Pennadam_EastmnRD_D (Tamil Nadu),Chinnasalem_VkotRoad_D (Tamil Nadu),9.86764974162988,11.0,10.223,7.0,1.5714285714285714,11.0,7.0,10.223
Pennadam_EastmnRD_D (Tamil Nadu),Chinnasalem_VkotRoad_D (Tamil Nadu),18.90473359961597,24.0,19.315,13.0,1.8461538461538465,12.0,6.0,9.092
Pennadam_EastmnRD_D (Tamil Nadu),Chinnasalem_VkotRoad_D (Tamil Nadu),28.585443410503917,36.0,29.025,20.0,1.8,12.0,6.0,9.71
Pennadam_EastmnRD_D (Tamil Nadu),Chinnasalem_VkotRoad_D (Tamil Nadu),36.91222470666718,52.0,40.9697,37.0,1.4054054054054057,16.0,16.0,11.9447
Pennadam_EastmnRD_D (Tamil Nadu),Chinnasalem_VkotRoad_D (Tamil Nadu),45.90641860816765,70.0,57.2901,52.0,1.3461538461538465,17.0,16.0,10.6606
Pennadam_EastmnRD_D (Tamil Nadu),Chinnasalem_VkotRoad_D (Tamil Nadu),51.65755528953259,88.0,73.3189,55.0,1.6,17.0,15.0,11.7103
Chinnasalem_VkotRoad_D (Tamil Nadu),Villupuram_Thirumtr_IP (Tamil Nadu),9.52522759953697,16.0,10.2609,7.0,2.2857142857142856,16.0,7.0,10.2609
Chinnasalem_VkotRoad_D (Tamil Nadu),Villupuram_Thirumtr_IP (Tamil Nadu),18.00589963780847,30.0,18.835,13.0,2.3076923076923075,14.0,6.0,8.5741
Chinnasalem_VkotRoad_D (Tamil Nadu),Villupuram_Thirumtr_IP (Tamil Nadu),27.41771366218233,46.0,34.8195,28.0,1.6428571428571428,15.0,14.0,15.9845
Chinnasalem_VkotRoad_D (Tamil Nadu),Villupuram_Thirumtr_IP (Tamil Nadu),36.58352495441782,75.0,45.5778,35.0,2.142857142857143,29.0,15.0,19.3492
Chinnasalem_VkotRoad_D (Tamil Nadu),Villupuram_Thirumtr_IP (Tamil Nadu),45.16110707647335,96.0,58.415,44.0,2.1818181818181817,20.0,9.0,12.8372
Chinnasalem_VkotRoad_D (Tamil Nadu),Villupuram_Thirumtr_IP (Tamil Nadu),54.52529635113199,114.0,78.1833,63.0,1.809523809523809,17.0,24.0,22.8305
Chinnasalem_VkotRoad_D (Tamil Nadu),Villupuram_Thirumtr_IP (Tamil Nadu),63.43294412489777,132.0,103.2838,81.0,1.6296296296296295,18.0,21.0,17.823
Chinnasalem_VkotRoad_D (Tamil Nadu),Villupuram_Thirumtr_IP (Tamil Nadu),72.02812689438073,145.0,93.8851,74.0,1.9594594594594597,13.0,22.0,18.8857
Chinnasalem_VkotRoad_D (Tamil Nadu),Villupuram_Thirumtr_IP (Tamil Nadu),80.78102757116311,178.0,100.9817,75.0,2.373333333333333,32.0,8.0,8.976799999999999
Gorakhpur_Matriprm_IP (Uttar Pradesh),Deoria_CCRoad_D (Uttar Pradesh),23.17987125826712,48.0,24.2217,18.0,2.6666666666666665,48.0,18.0,24.2217
Gorakhpur_Matriprm_IP (Uttar Pradesh),Deoria_CCRoad_D (Uttar Pradesh),44.17931017407516,118.0,47.3015,37.0,3.189189189189189,70.0,19.0,23.0798
Gorakhpur_Matriprm_IP (Uttar Pradesh),Deoria_CCRoad_D (Uttar Pradesh),52.26078152136975,138.0,56.618,40.0,3.45,19.0,10.0,9.083
Deoria_CCRoad_D (Uttar Pradesh),Salempur_Banjaria_D (Uttar Pradesh),22.173148777323124,47.0,29.3603,25.0,1.88,47.0,25.0,29.3603
Deoria_CCRoad_D (Uttar Pradesh),Salempur_Banjaria_D (Uttar Pradesh),22.72216494844659,49.0,28.8203,23.0,2.130434782608696,2.0,1.0,0.54
Kushinagar_KasyaDPP_D (Uttar Pradesh),Padrauna_BawliDPPP_D (Uttar Pradesh),18.23264086160112,53.0,19.3538,13.0,4.076923076923077,53.0,13.0,19.3538
Padrauna_BawliDPPP_D (Uttar Pradesh),Kaptanganj_Subshngr_D (Uttar Pradesh),22.827035505132432,35.0,23.573,16.0,2.1875,35.0,16.0,23.573
Padrauna_BawliDPPP_D (Uttar Pradesh),Kaptanganj_Subshngr_D (Uttar Pradesh),24.5894148087891,38.0,25.2343,17.0,2.235294117647059,2.0,1.0,1.6613
Kaptanganj_Subshngr_D (Uttar Pradesh),Gorakhpur_Matriprm_IP (Uttar Pradesh),24.683102905366624,107.0,25.6133,18.0,5.944444444444445,107.0,18.0,25.6133
Kaptanganj_Subshngr_D (Uttar Pradesh),Gorakhpur_Matriprm_IP (Uttar Pradesh),42.71458145815392,193.0,51.8501,37.0,5.216216216216216,86.0,34.0,36.9924
Thoppur_HghsclRD_D (Tamil Nadu),Dharmapuri_Central_D_2 (Tamil Nadu),19.52178961582309,34.0,26.253,24.0,1.4166666666666667,34.0,24.0,26.253
Dharmapuri_Central_D_2 (Tamil Nadu),Bangalore_Nelmngla_H (Karnataka),22.89287633310595,39.0,27.2307,30.0,1.3,39.0,30.0,27.2307
Dharmapuri_Central_D_2 (Tamil Nadu),Bangalore_Nelmngla_H (Karnataka),45.542370622889,93.0,52.8819,62.0,1.5,53.0,30.0,32.3097
Dharmapuri_Central_D_2 (Tamil Nadu),Bangalore_Nelmngla_H (Karnataka),68.69247996734128,126.0,77.6669,85.0,1.4823529411764709,32.0,23.0,24.785
Dharmapuri_Central_D_2 (Tamil Nadu),Bangalore_Nelmngla_H (Karnataka),88.76771793365928,145.0,99.1064,105.0,1.380952380952381,19.0,20.0,21.4395
Dharmapuri_Central_D_2 (Tamil Nadu),Bangalore_Nelmngla_H (Karnataka),111.61022073854824,193.0,126.3595,130.0,1.484615384615385,48.0,25.0,27.2531
Dharmapuri_Central_D_2 (Tamil Nadu),Bangalore_Nelmngla_H (Karnataka),132.40453038575086,241.0,151.5064,155.0,1.5548387096774194,48.0,39.0,41.1972
Dharmapuri_Central_D_2 (Tamil Nadu),Bangalore_Nelmngla_H (Karnataka),132.4054071953394,241.0,151.5064,155.0,1.5548387096774194,0.0,0.0,0.0
Mumbai_Vasai_CP (Maharashtra),Bhiwandi_Mankoli_GW (Maharashtra),9.109436889954925,19.0,10.4492,9.0,2.111111111111111,19.0,9.0,10.4492
Mumbai_Vasai_CP (Maharashtra),Bhiwandi_Mankoli_GW (Maharashtra),18.28313740618729,49.0,21.6788,20.0,2.45,30.0,10.0,11.2296
Mumbai_Vasai_CP (Maharashtra),Bhiwandi_Mankoli_GW (Maharashtra),25.33682707202974,75.0,30.3073,27.0,2.7777777777777777,25.0,7.0,8.6285
Kolkata_Dankuni_HB (West Bengal),CCU_Beliaghata_DPC (West Bengal),9.272566047422591,46.0,13.0705,16.0,2.875,46.0,16.0,13.0705
Kolkata_Dankuni_HB (West Bengal),CCU_Beliaghata_DPC (West Bengal),16.51748674996937,58.0,20.9033,22.0,2.636363636363636,12.0,6.0,7.8328
Pratapgarh_Nimachrd_D (Rajasthan),Udaipur_Mangri_I (Rajasthan),28.29868641806556,58.0,33.37,29.0,2.0,58.0,29.0,33.37
Pratapgarh_Nimachrd_D (Rajasthan),Udaipur_Mangri_I (Rajasthan),45.15284127055705,90.0,54.6739,49.0,1.836734693877551,31.0,19.0,21.304
Pratapgarh_Nimachrd_D (Rajasthan),Udaipur_Mangri_I (Rajasthan),67.15583970081387,163.0,91.2014,93.0,1.7526881720430108,73.0,43.0,36.5275
Pratapgarh_Nimachrd_D (Rajasthan),Udaipur_Mangri_I (Rajasthan),88.14983776204839,223.0,120.1511,105.0,2.123809523809524,60.0,43.0,29.695
Pratapgarh_Nimachrd_D (Rajasthan),Udaipur_Mangri_I (Rajasthan),110.07468089947032,274.0,142.7034,125.0,2.192,50.0,30.0,31.9459
Pratapgarh_Nimachrd_D (Rajasthan),Udaipur_Mangri_I (Rajasthan),121.1350310828713,299.0,172.67829999999998,136.0,2.198529411764706,25.0,12.0,13.843
Ghazipur_Kaithwal_D (Uttar Pradesh),Ghosi_Jamalpur_D (Uttar Pradesh),23.386686091221417,71.0,24.5028,17.0,4.176470588235294,71.0,17.0,24.5028
Ghazipur_Kaithwal_D (Uttar Pradesh),Ghosi_Jamalpur_D (Uttar Pradesh),44.40653785713031,110.0,45.736,32.0,3.4375,38.0,14.0,21.2333
Ghazipur_Kaithwal_D (Uttar Pradesh),Ghosi_Jamalpur_D (Uttar Pradesh),56.46316425866301,145.0,59.8164,42.0,3.452380952380953,35.0,10.0,14.0804
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Egmore_DPC (Tamil Nadu),10.245059112691033,13.0,11.3302,8.0,1.625,13.0,8.0,11.3302
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Egmore_DPC (Tamil Nadu),18.91717234738046,24.0,20.5836,15.0,1.6,10.0,6.0,9.2534
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Egmore_DPC (Tamil Nadu),28.042352068471278,34.0,30.061,22.0,1.5454545454545454,10.0,7.0,9.4775
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Egmore_DPC (Tamil Nadu),36.232294178904105,46.0,39.587300000000006,30.0,1.5333333333333334,12.0,8.0,9.5263
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Egmore_DPC (Tamil Nadu),37.59771447159562,74.0,45.286,36.0,2.055555555555556,27.0,5.0,5.698600000000001
Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_CottonGreen_DPC (Maharashtra),10.257758371874845,16.0,11.8731,8.0,2.0,16.0,8.0,11.8731
Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_CottonGreen_DPC (Maharashtra),18.266754003742957,26.0,20.2643,14.0,1.8571428571428568,9.0,5.0,8.391200000000001
Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_CottonGreen_DPC (Maharashtra),35.719093729033325,100.0,42.5717,32.0,3.125,74.0,18.0,22.3074
Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_CottonGreen_DPC (Maharashtra),36.63626317023205,100.0,42.5717,32.0,3.125,0.0,0.0,0.0
Bangalore_Nelmngla_H (Karnataka),Bengaluru_KGAirprt_HB (Karnataka),9.521950317657003,29.0,12.7141,14.0,2.071428571428572,29.0,14.0,12.7141
Bangalore_Nelmngla_H (Karnataka),Bengaluru_KGAirprt_HB (Karnataka),18.718160690286663,50.0,25.6627,29.0,1.7241379310344829,21.0,19.0,13.1512
Bangalore_Nelmngla_H (Karnataka),Bengaluru_KGAirprt_HB (Karnataka),27.05273562281742,113.0,39.1174,47.0,2.404255319148936,62.0,19.0,12.3605
Bangalore_Nelmngla_H (Karnataka),Bengaluru_KGAirprt_HB (Karnataka),27.657132946506213,120.0,38.406400000000005,49.0,2.4489795918367347,6.0,1.0,0.9378
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Hub (Tamil Nadu),9.570122830206913,23.0,10.5147,11.0,2.090909090909091,23.0,11.0,10.5147
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Hub (Tamil Nadu),18.31205458469937,39.0,23.5805,21.0,1.8571428571428568,15.0,10.0,13.0657
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Hub (Tamil Nadu),27.22152817857779,55.0,30.0123,27.0,2.037037037037037,16.0,9.0,11.6203
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Hub (Tamil Nadu),31.818760696096504,63.0,36.9116,33.0,1.9090909090909087,8.0,6.0,6.8994
Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Peenya_IP (Karnataka),9.608278305003449,18.0,13.1981,14.0,1.2857142857142858,18.0,14.0,13.1981
Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Peenya_IP (Karnataka),18.314793409053607,42.0,26.0631,25.0,1.68,24.0,11.0,12.865
Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Peenya_IP (Karnataka),27.10642421261934,75.0,31.3443,35.0,2.142857142857143,32.0,20.0,19.8413
Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Peenya_IP (Karnataka),27.38823672444414,75.0,31.623,36.0,2.083333333333333,0.0,0.0,0.2787
Del_Okhla_PC (Delhi),Sonipat_Kundli_H (Haryana),11.513310312047818,22.0,11.5459,24.0,0.9166666666666666,22.0,24.0,11.5459
Del_Okhla_PC (Delhi),Sonipat_Kundli_H (Haryana),18.601426291063607,36.0,22.4818,30.0,1.2,14.0,13.0,10.6914
Del_Okhla_PC (Delhi),Sonipat_Kundli_H (Haryana),27.733311519693437,50.0,30.5381,38.0,1.3157894736842106,14.0,9.0,10.055
Del_Okhla_PC (Delhi),Sonipat_Kundli_H (Haryana),36.73205502486516,70.0,38.767300000000006,49.0,1.4285714285714286,19.0,15.0,14.3845
Del_Okhla_PC (Delhi),Sonipat_Kundli_H (Haryana),40.89154510619017,74.0,42.9919,52.0,1.4230769230769231,3.0,3.0,4.5494
Bangalore_Nelmngla_H (Karnataka),Bengaluru_Peenya_L (Karnataka),9.567634226633032,30.0,14.9969,19.0,1.5789473684210529,30.0,19.0,14.9969
Bangalore_Nelmngla_H (Karnataka),Bengaluru_Peenya_L (Karnataka),10.572524874452975,32.0,16.1456,20.0,1.6,1.0,1.0,1.1487
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),22.215507676531228,77.0,28.763900000000003,20.0,3.85,77.0,20.0,28.763900000000003
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),44.164606467126575,135.0,51.8814,40.0,3.375,58.0,31.0,47.354
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),66.56017928121626,168.0,75.72760000000001,56.0,3.0,32.0,16.0,23.8463
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),88.43081352516586,228.0,106.6836,79.0,2.8860759493670884,60.0,22.0,30.956
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),110.13060707054731,257.0,134.5017,99.0,2.595959595959596,29.0,31.0,44.6798
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),133.16891597570296,289.0,152.6789,114.0,2.5350877192982457,32.0,22.0,28.8561
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),155.7383625665739,321.0,209.8276,151.0,2.1258278145695364,31.0,37.0,57.1487
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),177.49864594183714,349.0,205.9407,150.0,2.3266666666666667,27.0,23.0,34.0021
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),198.05748023108583,374.0,229.1045,168.0,2.2261904761904763,24.0,20.0,26.2192
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),222.8847183656229,410.0,282.9449,205.0,2.0,36.0,38.0,53.843
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),242.0349023720108,434.0,313.3068,246.0,1.7642276422764227,23.0,56.0,51.3634
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),264.01029388158975,464.0,336.0173,262.0,1.7709923664122138,30.0,69.0,69.40889999999999
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),286.6870064095172,495.0,362.8802,281.0,1.7615658362989324,31.0,18.0,26.863
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),308.4154345542289,562.0,387.1456,298.0,1.8859060402684564,66.0,17.0,24.2653
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),331.04351290415184,600.0,416.1815,319.0,1.8808777429467085,38.0,20.0,29.0359
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),353.01594414593995,632.0,439.8409,335.0,1.8865671641791044,32.0,16.0,23.6594
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),374.0982117128803,670.0,468.5137,356.0,1.8820224719101124,38.0,20.0,28.6728
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),397.2488185054024,759.0,497.4882,376.0,2.018617021276596,89.0,20.0,28.9745
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),420.4770203531094,798.0,527.0381,397.0,2.0100755667506296,38.0,26.0,37.1368
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),440.42137003207006,842.0,544.9516,411.0,2.048661800486618,43.0,28.0,38.7277
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),463.4251794570175,878.0,576.3478,433.0,2.027713625866051,36.0,27.0,38.7024
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),484.0535057328416,926.0,596.798,447.0,2.0715883668903805,47.0,17.0,24.8678
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),506.4976367563128,954.0,620.1719,464.0,2.056034482758621,28.0,16.0,23.373900000000003
Gurgaon_Bilaspur_HB (Haryana),Hyderabad_Shamshbd_H (Telangana),533.7800981636009,1024.0,650.1116999999999,485.0,2.111340206185567,70.0,21.0,29.9397
